seq1_id,seq2_id,tm_score
cath|4_4_0|199lA00,cath|4_4_0|197lA00,1.002000
cath|4_4_0|199lA00,cath|4_4_0|119lA00,1.004000
cath|4_4_0|199lA00,cath|4_4_0|138lA00,1.005000
cath|4_4_0|199lA00,cath|4_4_0|165lA00,1.004000
cath|4_4_0|199lA00,cath|4_4_0|158lA00,1.005000
cath|4_4_0|199lA00,cath|4_4_0|166lA00,1.005000
cath|4_4_0|199lA00,cath|4_4_0|156lA00,1.004000
cath|4_4_0|199lA00,cath|4_4_0|155lA00,1.005000
cath|4_4_0|199lA00,cath|4_4_0|129lA00,1.005000
cath|4_4_0|199lA00,cath|4_4_0|109lA00,1.004000
cath|4_4_0|199lA00,cath|4_4_0|113lA00,1.004000
cath|4_4_0|199lA00,cath|4_4_0|161lA00,1.004000
cath|4_4_0|199lA00,cath|4_4_0|190lA00,1.003000
cath|4_4_0|199lA00,cath|4_4_0|160lA00,1.004000
cath|4_4_0|199lA00,cath|4_4_0|191lA00,1.003000
cath|4_4_0|199lA00,cath|4_4_0|145lA00,0.992600
cath|4_4_0|199lA00,cath|4_4_0|112lA00,1.004000
cath|4_4_0|199lA00,cath|4_4_0|157lA00,1.004000
cath|4_4_0|199lA00,cath|4_4_0|131lA00,1.004000
cath|4_4_0|199lA00,cath|4_4_0|107lA00,1.005000
cath|4_4_0|199lA00,cath|4_4_0|167lA00,0.999100
cath|4_4_0|199lA00,cath|4_4_0|192lA00,0.996200
cath|4_4_0|199lA00,cath|4_4_0|137lA00,0.996400
cath|4_4_0|199lA00,cath|4_4_0|180lA00,0.999900
cath|4_4_0|199lA00,cath|4_4_0|170lA00,0.993800
cath|4_4_0|199lA00,cath|4_4_0|152lA00,0.981400
cath|4_4_0|199lA00,cath|4_4_0|175lA00,0.988600
cath|4_4_0|199lA00,cath|4_4_0|177lA00,0.995500
cath|4_4_0|199lA00,cath|4_4_0|171lA00,0.992500
cath|4_4_0|199lA00,cath|4_4_0|149lA00,0.924500
cath|4_4_0|199lA00,cath|4_4_0|176lA00,0.989500
cath|4_4_0|199lA00,cath|4_4_0|189lA00,0.906500
cath|4_4_0|199lA00,cath|4_4_0|173lA00,0.809400
cath|4_4_0|199lA00,cath|4_4_0|168lA00,0.866600
cath|4_4_0|199lA00,cath|4_4_0|172lA00,0.783400
cath|4_4_0|199lA00,cath|4_4_0|174lB00,0.808000
cath|4_4_0|199lA00,cath|4_4_0|169lA00,0.809500
cath|4_4_0|199lA00,cath|4_4_0|151lA00,0.833500
cath|4_4_0|1a3dA00,cath|4_4_0|1aokB00,0.926800
cath|4_4_0|1a3dA00,cath|4_4_0|1a2aA00,0.910600
cath|4_4_0|1a3dA00,cath|4_4_0|1aokA00,0.920600
cath|4_4_0|1a4aA00,cath|4_4_0|1aizA00,0.998100
cath|4_4_0|1a4aA00,cath|4_4_0|1azrA00,0.976700
cath|4_4_0|1a4aA00,cath|4_4_0|1aznA00,0.979900
cath|4_4_0|1a4aA00,cath|4_4_0|1a3zA00,0.551300
cath|4_4_0|1a4aA00,cath|4_4_0|1ag6A00,0.632200
cath|4_4_0|1a4aA00,cath|4_4_0|1b3iA00,0.601800
cath|4_4_0|1a4aA00,cath|4_4_0|1a8zA00,0.588200
cath|4_4_0|1a4aA00,cath|4_4_0|1aozA03,0.535400
cath|4_4_0|1a4aA00,cath|4_4_0|1aozA02,0.535400
cath|4_4_0|1a4aA00,cath|4_4_0|1aozA01,0.535400
cath|4_4_0|1a4aA00,cath|4_4_0|1a65A01,0.478100
cath|4_4_0|1a5cA00,cath|4_4_0|1adoA00,0.978000
cath|4_4_0|1a5cA00,cath|4_4_0|1aw2A00,0.506600
cath|4_4_0|1a5cA00,cath|4_4_0|1a5aA00,0.507900
cath|4_4_0|1a5cA00,cath|4_4_0|1ad1A00,0.471100
cath|4_4_0|1a5cA00,cath|4_4_0|1amkA00,0.468800
cath|4_4_0|1a5cA00,cath|4_4_0|1a0eA00,0.400200
cath|4_4_0|1a79A02,cath|4_4_0|1a79A01,1.006000
cath|4_4_0|1a0iA02,cath|4_4_0|1a0iA03,1.003000
cath|4_4_0|1a0iA02,cath|4_4_0|1a0iA01,1.003000
cath|4_4_0|1a0iA02,cath|4_4_0|1b04A03,0.508000
cath|4_4_0|1a0iA02,cath|4_4_0|1b04A02,0.508000
cath|4_4_0|1a0iA02,cath|4_4_0|1b04A01,0.508000
cath|4_4_0|1a3wB03,cath|4_4_0|1a3wA02,1.002000
cath|4_4_0|1a3wB03,cath|4_4_0|1a3wA01,1.002000
cath|4_4_0|1a3wB03,cath|4_4_0|1a49A01,0.905700
cath|4_4_0|1a3wB03,cath|4_4_0|1a5aA00,0.580300
cath|4_4_0|1a3wB03,cath|4_4_0|1ad1A00,0.535400
cath|4_4_0|1a3wB03,cath|4_4_0|1b3oA00,0.613300
cath|4_4_0|1a3wB03,cath|4_4_0|1a53A00,0.673000
cath|4_4_0|1a3wB03,cath|4_4_0|1b3oB00,0.440000
cath|4_4_0|1a3wB03,cath|4_4_0|1ak5A00,0.564200
cath|4_4_0|1a3wB03,cath|4_4_0|1a0dA00,0.402500
cath|4_4_0|1a3wB03,cath|4_4_0|1aw5A00,0.423000
cath|4_4_0|1a3wB03,cath|4_4_0|1a0eA00,0.386700
cath|4_4_0|1a3wB03,cath|4_4_0|1aw2A00,0.415200
cath|4_4_0|1a3wB03,cath|4_4_0|1a2oA01,0.300400
cath|4_4_0|1a3wB03,cath|4_4_0|1avaA02,0.386000
cath|4_4_0|1a3wB03,cath|4_4_0|1avaA01,0.386000
cath|4_4_0|1a8zA00,cath|4_4_0|1a3zA00,1.005000
cath|4_4_0|1a8zA00,cath|4_4_0|1b3iA00,0.600400
cath|4_4_0|1a8zA00,cath|4_4_0|1a65A01,0.543300
cath|4_4_0|1a8zA00,cath|4_4_0|1ag6A00,0.566000
cath|4_4_0|1a8zA00,cath|4_4_0|1aizA00,0.574200
cath|4_4_0|1a8zA00,cath|4_4_0|1azrA00,0.553700
cath|4_4_0|1a8zA00,cath|4_4_0|1aznA00,0.521500
cath|4_4_0|1a8zA00,cath|4_4_0|1aozA03,0.440500
cath|4_4_0|1a8zA00,cath|4_4_0|1aozA02,0.440500
cath|4_4_0|1a8zA00,cath|4_4_0|1aozA01,0.440500
cath|4_4_0|1a9xB01,cath|4_4_0|1a9xB02,1.003000
cath|4_4_0|1a9xB01,cath|4_4_0|1a9xH02,1.002000
cath|4_4_0|1a9xB01,cath|4_4_0|1a9xF02,1.002000
cath|4_4_0|1a9xB01,cath|4_4_0|1a9xD02,1.002000
cath|4_4_0|1aoaA01,cath|4_4_0|1aoaA02,1.004000
cath|4_4_0|1aupA02,cath|4_4_0|1b26A01,0.811900
cath|4_4_0|1aupA02,cath|4_4_0|1b3bA02,0.834000
cath|4_4_0|1aupA02,cath|4_4_0|1b3bA01,0.834000
cath|4_4_0|1aupA02,cath|4_4_0|1acmA01,0.443100
cath|4_4_0|1aupA02,cath|4_4_0|1b3rA02,0.318800
cath|4_4_0|1aupA02,cath|4_4_0|1a7aB01,0.378800
cath|4_4_0|1aupA02,cath|4_4_0|1a7aA01,0.389100
cath|4_4_0|1aupA02,cath|4_4_0|1b0aA02,0.379000
cath|4_4_0|1aupA02,cath|4_4_0|1b0aA01,0.379000
cath|4_4_0|1az5A00,cath|4_4_0|1b6lB00,0.936800
cath|4_4_0|1az5A00,cath|4_4_0|1b6kA00,0.945000
cath|4_4_0|1az5A00,cath|4_4_0|1b6lA00,0.946000
cath|4_4_0|1az5A00,cath|4_4_0|1b6mA00,0.938300
cath|4_4_0|1az5A00,cath|4_4_0|1b6jB00,0.935400
cath|4_4_0|1az5A00,cath|4_4_0|1b6jA00,0.938200
cath|4_4_0|1az5A00,cath|4_4_0|1aidA00,0.941000
cath|4_4_0|1az5A00,cath|4_4_0|1b6pA00,0.937000
cath|4_4_0|1az5A00,cath|4_4_0|1b6kB00,0.934500
cath|4_4_0|1az5A00,cath|4_4_0|1b6mB00,0.934500
cath|4_4_0|1az5A00,cath|4_4_0|1axaA00,0.938100
cath|4_4_0|1az5A00,cath|4_4_0|1b6pB00,0.935300
cath|4_4_0|1az5A00,cath|4_4_0|1a94A00,0.938500
cath|4_4_0|1az5A00,cath|4_4_0|1aaqA00,0.939500
cath|4_4_0|1az5A00,cath|4_4_0|1a9mA00,0.927900
cath|4_4_0|1b0tA00,cath|4_4_0|1a6lA00,1.009000
cath|4_4_0|1b0tA00,cath|4_4_0|1b0vA00,1.009000
cath|4_4_0|1apaA01,cath|4_4_0|1apaA02,1.004000
cath|4_4_0|1apaA01,cath|4_4_0|1abrA01,0.874400
cath|4_4_0|1at0A00,cath|4_4_0|1am2A00,0.701100
cath|4_4_0|1aukA02,cath|4_4_0|1aukA01,1.002000
cath|4_4_0|1aukA02,cath|4_4_0|1alhA00,0.505400
cath|4_4_0|1aukA02,cath|4_4_0|1anjA00,0.491800
cath|4_4_0|1aukA02,cath|4_4_0|1aniA00,0.498100
cath|4_4_0|1aukA02,cath|4_4_0|1aliA00,0.470700
cath|4_4_0|1aukA02,cath|4_4_0|1ajaB00,0.480400
cath|4_4_0|1aukA02,cath|4_4_0|1alkA00,0.458100
cath|4_4_0|1b06A01,cath|4_4_0|1b06A02,1.005000
cath|4_4_0|1b06A01,cath|4_4_0|1ap6A01,0.922100
cath|4_4_0|1b1iA00,cath|4_4_0|1b1eA00,0.990000
cath|4_4_0|1b1iA00,cath|4_4_0|1b1jA00,0.977600
cath|4_4_0|1b1iA00,cath|4_4_0|1agiA00,0.965700
cath|4_4_0|1b1iA00,cath|4_4_0|1b6vA00,0.874000
cath|4_4_0|1b1iA00,cath|4_4_0|1a5qA00,0.868600
cath|4_4_0|1b1iA00,cath|4_4_0|1a5pA00,0.870900
cath|4_4_0|1b3oB00,cath|4_4_0|1b3oA00,1.003000
cath|4_4_0|1b3oB00,cath|4_4_0|1ak5A00,0.802200
cath|4_4_0|1b3oB00,cath|4_4_0|1a5aA00,0.584700
cath|4_4_0|1b3oB00,cath|4_4_0|1a49A01,0.445800
cath|4_4_0|1b3oB00,cath|4_4_0|1a53A00,0.459200
cath|4_4_0|1b3oB00,cath|4_4_0|1a3wA02,0.437700
cath|4_4_0|1b3oB00,cath|4_4_0|1a3wA01,0.437700
cath|4_4_0|1b3oB00,cath|4_4_0|1aw5A00,0.611800
cath|4_4_0|1b3oB00,cath|4_4_0|1ausL02,0.429000
cath|4_4_0|1b3oB00,cath|4_4_0|1b4kB00,0.445600
cath|4_4_0|1b3oB00,cath|4_4_0|1aa1L02,0.440400
cath|4_4_0|1b3oB00,cath|4_4_0|1aa1H02,0.440400
cath|4_4_0|1b3oB00,cath|4_4_0|1aa1E02,0.440400
cath|4_4_0|1b3oB00,cath|4_4_0|1aa1B02,0.440400
cath|4_4_0|1b3oB00,cath|4_4_0|1ah4A00,0.467500
cath|4_4_0|1b3oB00,cath|4_4_0|1ah3A00,0.448500
cath|4_4_0|1b3oB00,cath|4_4_0|1ah0A00,0.449900
cath|4_4_0|1b3oB00,cath|4_4_0|1amkA00,0.410800
cath|4_4_0|1b3oB00,cath|4_4_0|1adsA00,0.451100
cath|4_4_0|1b3oB00,cath|4_4_0|1b4eA00,0.396500
cath|4_4_0|1b3oB00,cath|4_4_0|1a0dA00,0.444100
cath|4_4_0|1b3oB00,cath|4_4_0|1afsA00,0.477000
cath|4_4_0|1b3oB00,cath|4_4_0|1a0cA00,0.348800
cath|4_4_0|1b3oB00,cath|4_4_0|1az1A00,0.433900
cath|4_4_0|1b3oB00,cath|4_4_0|1a0eA00,0.350400
cath|4_4_0|1b3oB00,cath|4_4_0|1a5cA00,0.326600
cath|4_4_0|1ai1L01,cath|4_4_0|1afvL01,0.930000
cath|4_4_0|1ai1L01,cath|4_4_0|1a3rL01,0.955600
cath|4_4_0|1ai1L01,cath|4_4_0|1a6tA01,0.945300
cath|4_4_0|1ai1L01,cath|4_4_0|1a0qL02,0.962300
cath|4_4_0|1ai1L01,cath|4_4_0|1a0qL01,0.962300
cath|4_4_0|1ai1L01,cath|4_4_0|1ay1L01,0.839200
cath|4_4_0|1ai1L01,cath|4_4_0|1ae6L01,0.826600
cath|4_4_0|1ai1L01,cath|4_4_0|1a4kA01,0.929900
cath|4_4_0|1ai1L01,cath|4_4_0|1ad0A01,0.976500
cath|4_4_0|1ai1L01,cath|4_4_0|1b6dA01,0.981700
cath|4_4_0|1ai1L01,cath|4_4_0|1axsA01,0.965400
cath|4_4_0|1ai1L01,cath|4_4_0|1a5fL01,0.832300
cath|4_4_0|1ai1L01,cath|4_4_0|1aj7L01,0.968500
cath|4_4_0|1ai1L01,cath|4_4_0|1aifA01,0.953900
cath|4_4_0|1ai1L01,cath|4_4_0|12e8L02,0.695000
cath|4_4_0|1ai1L01,cath|4_4_0|12e8L01,0.695000
cath|4_4_0|1ai1L01,cath|4_4_0|1ad9L01,0.707000
cath|4_4_0|1ai1L01,cath|4_4_0|1a4jA01,0.693200
cath|4_4_0|1ai1L01,cath|4_4_0|1b4jL01,0.740100
cath|4_4_0|1ai1L01,cath|4_4_0|1a8jL01,0.835200
cath|4_4_0|1ai1L01,cath|4_4_0|1aqkL02,0.757300
cath|4_4_0|1ai1L01,cath|4_4_0|1aqkL01,0.757300
cath|4_4_0|1ai1L01,cath|4_4_0|1b0wA00,0.985700
cath|4_4_0|1ai1L01,cath|4_4_0|1ar2A00,0.985000
cath|4_4_0|1ai1L01,cath|4_4_0|1ap2A00,0.988200
cath|4_4_0|1ai1L01,cath|4_4_0|1adqL02,0.477900
cath|4_4_0|1ai1L01,cath|4_4_0|1adqL01,0.477900
cath|4_4_0|1ai1L01,cath|4_4_0|1a2yA00,0.979600
cath|4_4_0|1ai1L01,cath|4_4_0|1a7oL00,0.981500
cath|4_4_0|1ai1L01,cath|4_4_0|1a7pL00,0.982300
cath|4_4_0|1ai1L01,cath|4_4_0|1a7qL00,0.988100
cath|4_4_0|1ai1L01,cath|4_4_0|1a8jH01,0.468600
cath|4_4_0|1ai1L01,cath|4_4_0|1a14L00,0.973800
cath|4_4_0|1ai1L01,cath|4_4_0|1a4jB01,0.655900
cath|4_4_0|1ai1L01,cath|4_4_0|1b4jH01,0.651000
cath|4_4_0|1ai1L01,cath|4_4_0|1ad9B01,0.655500
cath|4_4_0|1ai1L01,cath|4_4_0|12e8H01,0.661700
cath|4_4_0|1ai1L01,cath|4_4_0|1aqkH01,0.591200
cath|4_4_0|1ai1L01,cath|4_4_0|1afvH01,0.520600
cath|4_4_0|1ai1L01,cath|4_4_0|1a6vM00,0.891600
cath|4_4_0|1ai1L01,cath|4_4_0|1aj7H01,0.470200
cath|4_4_0|1ai1L01,cath|4_4_0|1ae6H01,0.537300
cath|4_4_0|1ai1L01,cath|4_4_0|1b2wH01,0.631800
cath|4_4_0|1ai1L01,cath|4_4_0|1a5fH02,0.576500
cath|4_4_0|1ai1L01,cath|4_4_0|1a5fH01,0.576500
cath|4_4_0|1ai1L01,cath|4_4_0|1a3rH01,0.468300
cath|4_4_0|1ai1L01,cath|4_4_0|1ad0B01,0.469600
cath|4_4_0|1ai1L01,cath|4_4_0|1a0qH01,0.436500
cath|4_4_0|1ai1L01,cath|4_4_0|1axsB01,0.468100
cath|4_4_0|1ai1L01,cath|4_4_0|1ao7E02,0.472100
cath|4_4_0|1ai1L01,cath|4_4_0|1a6tB02,0.462100
cath|4_4_0|1ai1L01,cath|4_4_0|1a6tB01,0.462100
cath|4_4_0|1ai1L01,cath|4_4_0|1ai1H01,0.459900
cath|4_4_0|1ai1L01,cath|4_4_0|1adqH02,0.677500
cath|4_4_0|1ai1L01,cath|4_4_0|1adqH01,0.677500
cath|4_4_0|1ai1L01,cath|4_4_0|1aifB02,0.478300
cath|4_4_0|1ai1L01,cath|4_4_0|1aifB01,0.478300
cath|4_4_0|1ai1L01,cath|4_4_0|1ac6A00,0.782100
cath|4_4_0|1ai1L01,cath|4_4_0|1ap2B00,0.759500
cath|4_4_0|1ai1L01,cath|4_4_0|1a7oH00,0.797400
cath|4_4_0|1ai1L01,cath|4_4_0|1a2yB00,0.787400
cath|4_4_0|1ai1L01,cath|4_4_0|1a7qH00,0.794200
cath|4_4_0|1ai1L01,cath|4_4_0|1adqA01,0.450300
cath|4_4_0|1ai1L01,cath|4_4_0|1a6vH00,0.770300
cath|4_4_0|1ai1L01,cath|4_4_0|1a14H00,0.759600
cath|4_4_0|1ai1L01,cath|4_4_0|1a6aB02,0.845300
cath|4_4_0|1ai1L01,cath|4_4_0|1a6aB01,0.845300
cath|4_4_0|1ai1L01,cath|4_4_0|1a6zA02,0.811500
cath|4_4_0|1ai1L01,cath|4_4_0|1a6zA01,0.811500
cath|4_4_0|1ai1L01,cath|4_4_0|1a1nA01,0.798400
cath|4_4_0|1ai1L01,cath|4_4_0|1a1mA01,0.806400
cath|4_4_0|1ai1L01,cath|4_4_0|1ao7B00,0.815900
cath|4_4_0|1ai1L01,cath|4_4_0|1axiB02,0.273000
cath|4_4_0|1ai1L01,cath|4_4_0|1axiB01,0.273000
cath|4_4_0|1allB00,cath|4_4_0|1b33K00,0.998000
cath|4_4_0|1allB00,cath|4_4_0|1b33D00,0.999900
cath|4_4_0|1allB00,cath|4_4_0|1b33I00,0.998200
cath|4_4_0|1allB00,cath|4_4_0|1b33F00,1.001000
cath|4_4_0|1allB00,cath|4_4_0|1b33B00,0.998900
cath|4_4_0|1allB00,cath|4_4_0|1b33M00,0.998300
cath|4_4_0|1allB00,cath|4_4_0|1b33A00,0.918200
cath|4_4_0|1allB00,cath|4_4_0|1allA00,0.918600
cath|4_4_0|1anxA04,cath|4_4_0|1anxA03,1.003000
cath|4_4_0|1anxA04,cath|4_4_0|1anxA02,1.003000
cath|4_4_0|1anxA04,cath|4_4_0|1anxA01,1.003000
cath|4_4_0|1anxA04,cath|4_4_0|1alaA03,0.961800
cath|4_4_0|1anxA04,cath|4_4_0|1axnA04,0.932000
cath|4_4_0|1anxA04,cath|4_4_0|1axnA03,0.932000
cath|4_4_0|1anxA04,cath|4_4_0|1axnA02,0.932000
cath|4_4_0|1anxA04,cath|4_4_0|1axnA01,0.932000
cath|4_4_0|1anxA04,cath|4_4_0|1avcA08,0.959900
cath|4_4_0|1anxA04,cath|4_4_0|1avcA07,0.959900
cath|4_4_0|1anxA04,cath|4_4_0|1avcA06,0.959900
cath|4_4_0|1anxA04,cath|4_4_0|1avcA05,0.959900
cath|4_4_0|1anxA04,cath|4_4_0|1avcA04,0.959900
cath|4_4_0|1anxA04,cath|4_4_0|1avcA02,0.959900
cath|4_4_0|1anxA04,cath|4_4_0|1avcA01,0.959900
cath|4_4_0|1anxA04,cath|4_4_0|1aeiA02,0.971000
cath|4_4_0|1anxA04,cath|4_4_0|1aowA02,0.953700
cath|4_4_0|1ar7100,cath|4_4_0|1ar6100,1.003000
cath|4_4_0|1ar7100,cath|4_4_0|1al2100,0.996100
cath|4_4_0|1ar7100,cath|4_4_0|1aym100,0.921800
cath|4_4_0|1ar7100,cath|4_4_0|1b35C00,0.513900
cath|4_4_0|1ar7100,cath|4_4_0|1aym300,0.560600
cath|4_4_0|1ar7100,cath|4_4_0|1b35B00,0.521300
cath|4_4_0|1ar7100,cath|4_4_0|1b35A00,0.467600
cath|4_4_0|1ar7100,cath|4_4_0|1aym200,0.459200
cath|4_4_0|1ar7100,cath|4_4_0|1auyC00,0.444500
cath|4_4_0|1ar7100,cath|4_4_0|1ar7200,0.488400
cath|4_4_0|1ar7100,cath|4_4_0|1auyB00,0.447800
cath|4_4_0|1an5B00,cath|4_4_0|1axwB00,1.003000
cath|4_4_0|1an5B00,cath|4_4_0|1aiqB00,1.003000
cath|4_4_0|1an5B00,cath|4_4_0|1aiqA00,1.001000
cath|4_4_0|1an5B00,cath|4_4_0|1axwA00,1.001000
cath|4_4_0|1an5B00,cath|4_4_0|1an5A00,1.002000
cath|4_4_0|1an5B00,cath|4_4_0|1ajmA00,0.995400
cath|4_4_0|1an5B00,cath|4_4_0|1b5eA00,0.757700
cath|4_4_0|1aq3A00,cath|4_4_0|1aq4A00,1.007000
cath|4_4_0|1attA01,cath|4_4_0|1attB02,0.979000
cath|4_4_0|1attA01,cath|4_4_0|1a7cA02,0.917600
cath|4_4_0|1attA01,cath|4_4_0|1a7cA01,0.917600
cath|4_4_0|1attA01,cath|4_4_0|1as4A02,0.945800
cath|4_4_0|1attA01,cath|4_4_0|1as4A01,0.945800
cath|4_4_0|1asfA02,cath|4_4_0|1aiaA02,0.995300
cath|4_4_0|1asfA02,cath|4_4_0|1arhA02,0.989900
cath|4_4_0|1asfA02,cath|4_4_0|1arhA01,0.989900
cath|4_4_0|1asfA02,cath|4_4_0|1ahxA02,0.984500
cath|4_4_0|1asfA02,cath|4_4_0|1ariA02,0.986700
cath|4_4_0|1asfA02,cath|4_4_0|1aamA02,0.988400
cath|4_4_0|1asfA02,cath|4_4_0|1akaA02,0.972900
cath|4_4_0|1asfA02,cath|4_4_0|1ajrB02,0.966600
cath|4_4_0|1asfA02,cath|4_4_0|1ajrA02,0.967600
cath|4_4_0|1asfA02,cath|4_4_0|1ajsA02,0.967900
cath|4_4_0|1asfA02,cath|4_4_0|1ajsB02,0.960100
cath|4_4_0|1asfA02,cath|4_4_0|1b5oA02,0.782200
cath|4_4_0|1asfA02,cath|4_4_0|1b5pA02,0.783400
cath|4_4_0|1asfA02,cath|4_4_0|1b5pA01,0.783400
cath|4_4_0|1asfA02,cath|4_4_0|1ax4D02,0.613500
cath|4_4_0|1asfA02,cath|4_4_0|1ax4C02,0.588300
cath|4_4_0|1asfA02,cath|4_4_0|1ax4B02,0.575300
cath|4_4_0|1asfA02,cath|4_4_0|1ax4A02,0.579600
cath|4_4_0|1asfA02,cath|4_4_0|1ax4A01,0.579600
cath|4_4_0|1b1xA04,cath|4_4_0|1b1xA03,1.001000
cath|4_4_0|1b1xA04,cath|4_4_0|1b1xA02,1.001000
cath|4_4_0|1b1xA04,cath|4_4_0|1b1xA01,1.001000
cath|4_4_0|1b1xA04,cath|4_4_0|1b0lA01,0.978100
cath|4_4_0|1b1xA04,cath|4_4_0|1aivA01,0.674000
cath|4_4_0|1b1xA04,cath|4_4_0|1b3eA02,0.954000
cath|4_4_0|1b1xA04,cath|4_4_0|1ah5A03,0.540800
cath|4_4_0|1b1xA04,cath|4_4_0|1al3A02,0.544300
cath|4_4_0|1b1xA04,cath|4_4_0|1al3A01,0.544300
cath|4_4_0|1b1xA04,cath|4_4_0|1atgA02,0.454700
cath|4_4_0|1b1xA04,cath|4_4_0|1atgA01,0.454700
cath|4_4_0|1b1xA04,cath|4_4_0|1a7lA02,0.432300
